#date (JD)	SZA (deg)	Az (deg)	LTST (hrs) 	Ls (deg) 
2455778.96643  , 83.4021140905 , 98.5894602025 , 6.44480380327 , 339.814486762
2455778.98748  , 76.10957431 , 98.786456453 , 6.93659172858 , 339.825711561
2455779.00854  , 68.8223928036 , 99.1453876033 , 7.42837969517 , 339.836935951
2455779.02959  , 61.5444276941 , 99.6995700028 , 7.9201677035 , 339.84815993
2455779.05064  , 54.2810739198 , 100.506657282 , 8.41195575309 , 339.8593835
2455779.07169  , 47.0405977802 , 101.664970096 , 8.90374384441 , 339.870606659
2455779.09275  , 39.8368423102 , 103.347729543 , 9.39553197719 , 339.881829409
2455779.1138  , 32.6953745329 , 105.88077786 , 9.8873201512 , 339.89305175
2455779.13485  , 25.6694880761 , 109.94030788 , 10.3791083669 , 339.90427368
2455779.15591  , 18.8898737082 , 117.133804435 , 10.870896624 , 339.915495201
2455779.17696  , 12.7567983893 , 131.937480997 , 11.3626849333 , 339.926716312
2455779.19801  , 8.75617044494 , 165.671883615 , 11.8544732733 , 339.937937013
2455779.21906  , 9.93188064436 , 211.273853636 , 12.3462616546 , 339.949157305
2455779.24012  , 15.1212289524 , 235.611198546 , 12.8380500774 , 339.960377187
2455779.26117  , 21.6029686522 , 246.423808527 , 13.3298385416 , 339.971596659
2455779.28222  , 28.508435509 , 252.039357211 , 13.8216270469 , 339.982815722
2455779.30327  , 35.5913712543 , 255.359840992 , 14.3134155937 , 339.994034375
2455779.32433  , 42.7631237092 , 257.494437657 , 14.805204182 , 340.005252619
2455779.34538  , 49.9848300089 , 258.938617809 , 15.2969928113 , 340.016470453
2455779.36643  , 57.2368383584 , 259.941973553 , 15.7887814822 , 340.027687877
2455779.38748  , 64.5080644022 , 260.641346495 , 16.2805701942 , 340.038904892
2455779.40854  , 71.791654315 , 261.11585889 , 16.7723589477 , 340.050121498
2455779.42959  , 79.082983509 , 261.412068478 , 17.2641477425 , 340.061337694
2455779.45064  , 86.3786255749 , 261.556229875 , 17.7559365783 , 340.07255348
