#date (JD)	SZA (deg)	Az (deg)	LTST (hrs) 	Ls (deg) 
2455457.28325  , 83.9430395943 , 79.1205123526 , 5.99035978892 , 149.946578695
2455457.3043  , 77.6379410128 , 82.6522661211 , 6.48215860719 , 149.95735736
2455457.32535  , 71.2825913813 , 86.1752673662 , 6.97395742289 , 149.968136403
2455457.34641  , 64.9009146464 , 89.7807806429 , 7.46575623575 , 149.978915824
2455457.36746  , 58.5180057765 , 93.5780989918 , 7.95755504556 , 149.989695624
2455457.38851  , 52.1632466522 , 97.7095917657 , 8.44935385276 , 150.000475802
2455457.40957  , 45.8751446258 , 102.375274228 , 8.94115265711 , 150.011256358
2455457.43062  , 39.7098014636 , 107.875052889 , 9.43295145839 , 150.022037293
2455457.45167  , 33.7570390253 , 114.682837435 , 9.92475025705 , 150.032818607
2455457.47272  , 28.1727192868 , 123.570040053 , 10.4165490526 , 150.043600298
2455457.49378  , 23.2428476946 , 135.75356364 , 10.9083478455 , 150.054382369
2455457.51483  , 19.4866808983 , 152.747291663 , 11.4001466356 , 150.065164818
2455457.53588  , 17.6799532351 , 174.780746452 , 11.8919454228 , 150.075947645
2455457.55693  , 18.4102882308 , 198.070482132 , 12.3837442071 , 150.086730852
2455457.57799  , 21.4184984461 , 217.426666306 , 12.8755429883 , 150.097514436
2455457.59904  , 25.9182323253 , 231.53539762 , 13.3673417777 , 150.1082984
2455457.62009  , 31.2642944681 , 241.681555005 , 13.8591405534 , 150.119082743
2455457.64114  , 37.0826122868 , 249.277417452 , 14.3509393258 , 150.129867464
2455457.6622  , 43.170981841 , 255.27399064 , 14.8427380956 , 150.140652564
2455457.68325  , 49.4161997774 , 260.256586488 , 15.3345368625 , 150.151438043
2455457.7043  , 55.750156667 , 264.589361316 , 15.8263356263 , 150.1622239
2455457.72535  , 62.1280819174 , 268.509227947 , 16.3181343873 , 150.173010137
2455457.74641  , 68.5174239017 , 272.179857116 , 16.8099331454 , 150.183796752
2455457.76746  , 74.8917511517 , 275.722655993 , 17.3017319003 , 150.194583747
2455457.78851  , 81.2270447505 , 279.235264012 , 17.7935306525 , 150.20537112
2455457.80957  , 87.4990981897 , 282.803344169 , 18.2853294015 , 150.216158873
