0	36.05
10	36.05
20	36.05
30	36.05
40	36.05
50	36.05
60	36.05
70	36.05
80	36.05
90	36.05
100	36.05
110	36.05
120	36.05
130	36.05
140	36.05
150	36.05
160	36.05
170	36.05
180	36.05
190	36.05
200	36.05
210	36.05
220	36.05
230	36.05
240	36.05
250	36.05
260	36.05
270	36.05
280	36.05
290	36.05
300	36.05
310	36.05
320	36.05
330	36.05
340	36.05
350	36.05
