#date (JD)	SZA (deg)	Az (deg)	LTST (hrs) 	Ls (deg) 
2455627.72801  , 89.430997892 , 142.040056232 , 2.81481338125 , 249.638566442
2455627.74907  , 87.0059062949 , 135.739966474 , 3.30633448762 , 249.651929511
2455627.77012  , 84.2931481991 , 129.543541248 , 3.79785556143 , 249.665292593
2455627.79117  , 81.3285779998 , 123.433721431 , 4.28937661411 , 249.678655689
2455627.81222  , 78.1487427066 , 117.3852606 , 4.78089762357 , 249.692018798
2455627.83328  , 74.7905716303 , 111.365174733 , 5.27241860054 , 249.70538192
2455627.85433  , 71.2914123567 , 105.332936535 , 5.76393954552 , 249.718745055
2455627.87538  , 67.6894019941 , 99.2403290722 , 6.25546045829 , 249.732108203
2455627.89643  , 64.0241687474 , 93.0309497342 , 6.74698133888 , 249.745471364
2455627.91749  , 60.3378691731 , 86.6394479163 , 7.23850218731 , 249.758834537
2455627.93854  , 56.6765734875 , 79.9907273249 , 7.73002300338 , 249.772197723
2455627.95959  , 53.0919988618 , 72.999601681 , 8.22154378756 , 249.785560922
2455627.98064  , 49.6435307237 , 65.5718366444 , 8.71306453967 , 249.798924132
2455628.0017  , 46.4003162746 , 57.6082000534 , 9.20458525947 , 249.812287355
2455628.02275  , 43.4428944782 , 49.0139891284 , 9.69610594747 , 249.82565059
2455628.0438  , 40.8632919992 , 39.7169481548 , 10.1876266035 , 249.839013837
2455628.06486  , 38.7618690913 , 29.6950324153 , 10.6791472272 , 249.852377095
2455628.08591  , 37.2389661686 , 19.0098071831 , 11.1706678192 , 249.865740366
2455628.10696  , 36.3806471936 , 7.83100495621 , 11.6621883791 , 249.879103647
2455628.12801  , 36.2413331526 , 356.43015918 , 12.1537089182 , 249.892466941
2455628.14907  , 36.8302463993 , 345.130835443 , 12.6452294145 , 249.905830245
2455628.17012  , 38.1089058945 , 334.232301008 , 13.1367498787 , 249.919193561
2455628.19117  , 40.0011569739 , 323.945939352 , 13.6282703112 , 249.932556888
2455628.21222  , 42.4100619536 , 314.372599553 , 14.1197907119 , 249.945920225
2455628.23328  , 45.2339120156 , 305.518037648 , 14.6113110809 , 249.959283574
2455628.25433  , 48.3768739649 , 297.325278174 , 15.1028314181 , 249.972646933
2455628.27538  , 51.7539051055 , 289.705491832 , 15.5943517232 , 249.986010303
2455628.29643  , 55.2916546701 , 282.559664746 , 16.0858719969 , 249.999373683
2455628.31749  , 58.9272527197 , 275.790978274 , 16.5773922389 , 250.012737073
2455628.33854  , 62.6063046321 , 269.310602503 , 17.068912449 , 250.026100474
2455628.35959  , 66.2808042738 , 263.039643907 , 17.5604326277 , 250.039463884
2455628.38064  , 69.9072795742 , 256.909186722 , 18.0519527747 , 250.052827305
2455628.4017  , 73.4452749021 , 250.859592238 , 18.5434728899 , 250.066190735
2455628.42275  , 76.8561853056 , 244.839686641 , 19.0349929737 , 250.079554175
2455628.4438  , 80.1024314416 , 238.806148863 , 19.5265130258 , 250.092917625
2455628.46486  , 83.14696604 , 232.72322813 , 20.0180330575 , 250.106281084
2455628.48591  , 85.9531127114 , 226.562813244 , 20.5095530467 , 250.119644552
2455628.50696  , 88.4847471444 , 220.304794391 , 21.0010730043 , 250.13300803
