#date (JD)	SZA (deg)	Az (deg)	LTST (hrs) 	Ls (deg) 
2455675.00519  , 89.2284961994 , 145.517559396 , 2.57879722945 , 279.452131572
2455675.02625  , 86.9794652836 , 139.226599104 , 3.07031849344 , 279.465222763
2455675.0473  , 84.4266176522 , 133.038614111 , 3.56183980189 , 279.478313709
2455675.06835  , 81.6042214532 , 126.941117032 , 4.05336113273 , 279.491404409
2455675.0894  , 78.5475820114 , 120.913316603 , 4.54488249738 , 279.504494863
2455675.11046  , 75.2925734306 , 114.926525022 , 5.03640389564 , 279.517585072
2455675.13151  , 71.8755046057 , 108.944376066 , 5.5279253273 , 279.530675035
2455675.15256  , 68.3333181613 , 102.922732628 , 6.01944679285 , 279.543764752
2455675.17361  , 64.7041202877 , 96.8092243858 , 6.51096829185 , 279.556854223
2455675.19467  , 61.0280491498 , 90.5424309584 , 7.0024898248 , 279.569943448
2455675.21572  , 57.348502018 , 84.0508377033 , 7.49401139149 , 279.583032427
2455675.23677  , 53.713744669 , 77.251888813 , 7.98553299195 , 279.59612116
2455675.25783  , 50.1789000676 , 70.0518240625 , 8.47705462619 , 279.609209646
2455675.27888  , 46.8082166328 , 62.3476094556 , 8.96857629426 , 279.622297886
2455675.29993  , 43.6772815946 , 54.0332069306 , 9.46009799593 , 279.63538588
2455675.32098  , 40.87438437 , 45.0134337634 , 9.95161973171 , 279.648473626
2455675.34204  , 38.4995215166 , 35.228681695 , 10.4431415012 , 279.661561126
2455675.36309  , 36.6588403079 , 24.6903751288 , 10.9346633048 , 279.674648379
2455675.38414  , 35.4525654794 , 13.5175498551 , 11.4261851533 , 279.687735386
2455675.40519  , 34.9570456096 , 1.95193339618 , 11.9177070245 , 279.700822145
2455675.42625  , 35.2065076729 , 350.326949519 , 12.4092289301 , 279.713908657
2455675.4473  , 36.183553446 , 338.990972688 , 12.9007508696 , 279.726994922
2455675.46835  , 37.824099221 , 328.22232969 , 13.392272843 , 279.740080939
2455675.4894  , 40.0337188771 , 318.181084942 , 13.8837948507 , 279.753166709
2455675.51046  , 42.7065746521 , 308.910893941 , 14.3753168923 , 279.766252232
2455675.53151  , 45.7397318138 , 300.371465207 , 14.8668389682 , 279.779337507
2455675.55256  , 49.0407348959 , 292.476110965 , 15.3583610783 , 279.792422534
2455675.57361  , 52.5298567121 , 285.120380427 , 15.8498832226 , 279.805507313
2455675.59467  , 56.1393129539 , 278.199235696 , 16.3414054011 , 279.818591845
2455675.61572  , 59.8112131901 , 271.615447411 , 16.8329276138 , 279.831676128
2455675.63677  , 63.4952565468 , 265.282665901 , 17.3244498606 , 279.844760164
2455675.65783  , 67.1466307733 , 259.125768406 , 17.8159721419 , 279.857843951
2455675.67888  , 70.7242729493 , 253.080071525 , 18.3074944573 , 279.87092749
2455675.69993  , 74.1895165727 , 247.090269011 , 18.7990168073 , 279.88401078
2455675.72098  , 77.5051055042 , 241.109517175 , 19.2905392025 , 279.897093823
2455675.74204  , 80.6345513957 , 235.09884893 , 19.782061621 , 279.910176616
2455675.76309  , 83.5418237893 , 229.02696141 , 20.2735840742 , 279.923259161
2455675.78414  , 86.1913711195 , 222.870343664 , 20.7651065617 , 279.936341457
2455675.80519  , 88.5484773415 , 216.613640958 , 21.2566290836 , 279.949423504
