#date (JD)	SZA (deg)	Az (deg)	LTST (hrs) 	Ls (deg) 
2455193.20315  , 88.3837110728 , 67.8791764606 , 4.75912024619 , 29.6428872678
2455193.22421  , 84.893300546 , 74.1987771619 , 5.25099002744 , 29.6525540723
2455193.24526  , 81.2925000483 , 80.4908156421 , 5.74285980577 , 29.6622206607
2455193.26631  , 77.6248272135 , 86.8047510187 , 6.23472958096 , 29.6718870331
2455193.28737  , 73.9345410193 , 93.1945804251 , 6.72659935275 , 29.6815531895
2455193.30842  , 70.2676147876 , 99.7183444764 , 7.2184691216 , 29.69121913
2455193.32947  , 66.6728534949 , 106.437405657 , 7.71033888729 , 29.7008848546
2455193.35052  , 63.2030585289 , 113.415056711 , 8.2022086498 , 29.7105503634
2455193.37158  , 59.9160780273 , 120.71386153 , 8.69407840912 , 29.7202156563
2455193.39263  , 56.8754677962 , 128.391007817 , 9.18594816502 , 29.7298807336
2455193.41368  , 54.1503309115 , 136.491006293 , 9.67781791795 , 29.7395455951
2455193.43473  , 51.813749391 , 145.035578167 , 10.1696876677 , 29.7492102411
2455193.45579  , 49.9391921556 , 154.011851052 , 10.661557414 , 29.7588746714
2455193.47684  , 48.5945851447 , 163.362052379 , 11.1534271573 , 29.7685388862
2455193.49789  , 47.8345335907 , 172.979854839 , 11.6452968971 , 29.7782028855
2455193.51894  , 47.6923529243 , 182.718371117 , 12.1371666449 , 29.7878666696
2455193.54  , 48.1744195077 , 192.410782173 , 12.6290363786 , 29.797530238
2455193.56105  , 49.2590150498 , 201.898031953 , 13.1209061087 , 29.8071935912
2455193.5821  , 50.9001451211 , 211.053704839 , 13.6127758358 , 29.816856729
2455193.60315  , 53.0347900814 , 219.797973416 , 14.1046455597 , 29.8265196516
2455193.62421  , 55.5910439456 , 228.098723394 , 14.5965152801 , 29.8361823589
2455193.64526  , 58.495003972 , 235.963540961 , 15.0883849975 , 29.8458448512
2455193.66631  , 61.6754124279 , 243.428049264 , 15.5802547115 , 29.8555071283
2455193.68737  , 65.0660675266 , 250.544782785 , 16.0721244223 , 29.8651691904
2455193.70842  , 68.6065381684 , 257.374579953 , 16.5639941299 , 29.8748310375
2455193.72947  , 72.241808964 , 263.980802295 , 17.0558638339 , 29.8844926696
2455193.75052  , 75.921362924 , 270.425867231 , 17.5477335348 , 29.8941540868
2455193.77158  , 79.5980436841 , 276.769363125 , 18.0396032324 , 29.9038152892
2455193.79263  , 83.2269041433 , 283.067083689 , 18.5314729265 , 29.9134762768
2455193.81368  , 86.7641624975 , 289.370470572 , 19.0233426175 , 29.9231370496
