#date (JD)	SZA (deg)	Az (deg)	LTST (hrs) 	Ls (deg) 
2455307.26751  , 89.1682127629 , 64.2557274472 , 5.584387642 , 80.1450610266
2455307.28856  , 82.7032598806 , 65.9533933633 , 6.07619320296 , 80.1542747121
2455307.30961  , 76.1601349981 , 67.3367534502 , 6.56799875264 , 80.1634884455
2455307.33066  , 69.5578010469 , 68.4191106914 , 7.05980429058 , 80.172702227
2455307.35172  , 62.9128081527 , 69.1943867051 , 7.55160981725 , 80.1819160566
2455307.37277  , 56.2407901933 , 69.6320658698 , 8.04341533242 , 80.1911299343
2455307.39382  , 49.558227068 , 69.6663127052 , 8.53522083609 , 80.2003438602
2455307.41488  , 42.8850798787 , 69.173722322 , 9.02702632827 , 80.2095578344
2455307.43593  , 36.2496453727 , 67.9265297212 , 9.51883180873 , 80.2187718568
2455307.45698  , 29.6991391948 , 65.4873307884 , 10.0106372779 , 80.2279859275
2455307.47803  , 23.3265689213 , 60.9499696628 , 10.5024427357 , 80.2372000467
2455307.49909  , 17.3504333895 , 52.2491924615 , 10.9942481924 , 80.2464142144
2455307.52014  , 12.3801202902 , 34.5297990231 , 11.4860536272 , 80.2556284304
2455307.54119  , 10.0555495614 , 1.72343675996 , 11.9778590504 , 80.264842695
2455307.56224  , 12.028277701 , 327.779838178 , 12.4696644623 , 80.2740570081
2455307.5833  , 16.8486138791 , 308.880382034 , 12.9614698626 , 80.2832713699
2455307.60435  , 22.7688833642 , 299.627515768 , 13.4532752515 , 80.2924857803
2455307.6254  , 29.1175554459 , 294.827502257 , 13.9450806287 , 80.3017002394
2455307.64645  , 35.6566007487 , 292.247635284 , 14.4368859947 , 80.3109147473
2455307.66751  , 42.2863397745 , 290.916095594 , 14.928691349 , 80.320129304
2455307.68856  , 48.9569332331 , 290.367598941 , 15.4204966921 , 80.3293439096
2455307.70961  , 55.6389441336 , 290.361193202 , 15.9123020237 , 80.3385585641
2455307.73066  , 62.3119025201 , 290.766558703 , 16.4041073439 , 80.3477732675
2455307.75172  , 68.9591324689 , 291.513846616 , 16.8959126526 , 80.35698802
2455307.77277  , 75.5649897193 , 292.569939411 , 17.3877179497 , 80.3662028215
2455307.79382  , 82.1130516103 , 293.926841355 , 17.8795232356 , 80.3754176721
2455307.81488  , 88.5846122989 , 295.596227769 , 18.37132851 , 80.3846325718
