0.0	3321899.9193
5.0	3242786.18246
10.0	2926331.23509
15.0	2665016.16491
20.0	2516378.23509
25.0	2386919.39298
30.0	2214307.60351
35.0	1936210.83158
40.0	1979363.77895
45.0	1840315.39298
50.0	1828328.46316
55.0	1782778.12982
60.0	1703664.39298
65.0	1614961.11228
70.0	1650921.90175
75.0	1574205.55088
80.0	1523860.44561
85.0	1624550.65614
90.0	1667703.60351
95.0	1777983.35789
100.0	1789970.28772
105.0	1864289.25263
110.0	1967376.84912
115.0	1816341.53333
120.0	1794765.05965
125.0	1667703.60351
130.0	1777983.35789
135.0	1866686.6386
140.0	2283831.79649
145.0	2880780.90175
150.0	3674315.65614
155.0	3355463.32281
160.0	3808569.27018
165.0	3535267.27018
170.0	3873298.69123
175.0	4000360.14737
180.0	3950015.04211
185.0	4249688.28772
190.0	6138828.42807
195.0	6973118.74386
200.0	6886812.84912
205.0	8248528.07719
210.0	8859861.49825
215.0	8900617.05965
220.0	9756483.84912
225.0	9979440.74386
230.0	10188013.3228
235.0	9375299.4807
240.0	9363312.55088
245.0	8680057.55088
250.0	8303667.95439
255.0	7730692.70877
260.0	7114564.51579
265.0	6776533.09474
270.0	7347110.95439
275.0	7606028.6386
280.0	7438211.62105
285.0	6987503.05965
290.0	6153212.74386
295.0	5659351.23509
300.0	4789100.12982
305.0	4743549.79649
310.0	4844240.00702
315.0	5513110.69123
320.0	6184378.7614
325.0	5896692.44561
330.0	5899089.83158
335.0	5985395.72632
340.0	5513110.69123
345.0	4990480.55088
350.0	4626077.88421
355.0	4033923.55088
