0.0	2734540.35789
10.0	2595491.97193
20.0	2147180.79649
30.0	2111220.00702
40.0	1377619.90175
50.0	1449541.4807
60.0	1332069.56842
70.0	1377619.90175
80.0	1334466.95439
90.0	1399196.37544
100.0	1511873.51579
110.0	1590987.25263
120.0	1602974.18246
130.0	1555026.46316
140.0	1653319.28772
150.0	2178346.81404
160.0	3027021.44561
170.0	5036030.88421
180.0	4415107.9193
190.0	4508605.97193
200.0	4314417.70877
210.0	4683615.14737
220.0	5280564.25263
230.0	6018959.12982
240.0	6397746.11228
250.0	7495748.88421
260.0	6503231.09474
270.0	5688119.86667
280.0	4769921.04211
290.0	4189753.6386
300.0	3947617.65614
310.0	3664726.11228
320.0	4959314.53333
330.0	5481944.67368
340.0	5683325.09474
350.0	4877803.41053
