0.0	2274242.25263
5.0	2041695.81404
10.0	1943402.98947
15.0	1250558.44561
20.0	1312890.4807
25.0	931706.112281
30.0	684775.357895
35.0	579290.375439
40.0	516958.340351
45.0	502574.024561
50.0	509766.182456
55.0	421062.901754
60.0	442639.375439
65.0	495381.866667
70.0	480997.550877
75.0	495381.866667
80.0	488189.708772
85.0	480997.550877
90.0	519355.726316
95.0	514560.954386
100.0	526547.884211
105.0	528945.270175
110.0	584085.147368
115.0	620045.936842
120.0	646417.182456
125.0	646417.182456
130.0	543329.585965
135.0	622443.322807
140.0	656006.726316
145.0	586482.533333
150.0	727928.305263
155.0	864579.305263
160.0	1171444.70877
165.0	1320082.6386
170.0	1941005.60351
175.0	1866686.6386
180.0	2684195.25263
185.0	3041405.7614
190.0	4338391.56842
195.0	6541589.27018
200.0	8495458.83158
205.0	7548491.37544
210.0	7315944.93684
215.0	8720813.11228
220.0	8946167.39298
225.0	7601233.86667
230.0	7428622.07719
235.0	6894005.00702
240.0	6810096.49825
245.0	6448091.21754
250.0	6730982.7614
255.0	6208352.62105
260.0	6146020.58596
265.0	5752849.28772
270.0	6239518.6386
275.0	5469957.74386
280.0	5105555.07719
285.0	4877803.41053
290.0	4228111.81404
295.0	3590407.14737
300.0	3101340.41053
305.0	2523570.39298
310.0	2305408.27018
315.0	4376749.74386
320.0	4714781.16491
325.0	4518195.51579
330.0	3381834.56842
335.0	2763308.98947
340.0	2154372.95439
345.0	2195128.51579
350.0	2631452.7614
355.0	2111220.00702
