0.0	2096835.69123
5.0	2058477.51579
10.0	1869084.02456
15.0	1780380.74386
20.0	1715651.32281
25.0	1602974.18246
30.0	1730035.6386
35.0	1765996.42807
40.0	1727638.25263
45.0	1742022.56842
50.0	1859494.4807
55.0	1806751.98947
60.0	1725240.86667
65.0	1610166.34035
70.0	1507078.74386
75.0	1466323.18246
80.0	1339261.72632
85.0	1480707.49825
90.0	1392004.21754
95.0	1389606.83158
100.0	1514270.90175
105.0	1622153.27018
110.0	1626948.04211
115.0	1689280.07719
120.0	1737227.79649
125.0	1684485.30526
130.0	1559821.23509
135.0	1698869.62105
140.0	1893057.88421
145.0	2223897.14737
150.0	2904754.7614
155.0	2732142.97193
160.0	2379727.23509
165.0	2267050.09474
170.0	2367740.30526
175.0	2075259.21754
180.0	1883468.34035
185.0	1907442.2
190.0	3000650.2
195.0	3429782.28772
200.0	4045910.4807
205.0	4666833.44561
210.0	4839445.23509
215.0	5781617.9193
220.0	6443296.44561
225.0	7368687.42807
230.0	7689937.14737
235.0	7395058.67368
240.0	7699526.69123
245.0	7229639.04211
250.0	7260805.05965
255.0	6786122.6386
260.0	6313837.60351
265.0	5786412.69123
270.0	6196365.69123
275.0	6107662.41053
280.0	6407335.65614
285.0	5585032.27018
290.0	4851432.16491
295.0	4264072.60351
300.0	3899669.93684
305.0	3834940.51579
310.0	3638354.86667
315.0	4398326.21754
320.0	5201450.51579
325.0	4707589.00702
330.0	4288046.46316
335.0	4273662.14737
340.0	3554446.35789
345.0	3062982.23509
350.0	2777693.30526
355.0	2540352.09474
