0.0	3777403.25263
5.0	2897562.60351
10.0	2547544.25263
15.0	2585902.42807
20.0	2221499.7614
25.0	2161565.11228
30.0	1871481.41053
35.0	1895455.27018
40.0	1936210.83158
45.0	1720446.09474
50.0	1483104.88421
55.0	1590987.25263
60.0	1602974.18246
65.0	1447144.09474
70.0	1454336.25263
75.0	1485502.27018
80.0	1509476.12982
85.0	1432759.77895
90.0	1528655.21754
95.0	1595782.02456
100.0	1626948.04211
105.0	1617358.49825
110.0	1583795.09474
115.0	1732433.02456
120.0	1718048.70877
125.0	1789970.28772
130.0	1684485.30526
135.0	1754009.49825
140.0	1876276.18246
145.0	1845110.16491
150.0	2178346.81404
155.0	2801667.16491
160.0	3810966.65614
165.0	3822953.58596
170.0	3904464.70877
175.0	3465743.07719
180.0	3688699.97193
185.0	4436684.39298
190.0	4573335.39298
195.0	4863419.09474
200.0	4659641.28772
205.0	4753139.34035
210.0	5021646.56842
215.0	6052522.53333
220.0	10689066.9895
225.0	11089430.4456
230.0	9830802.81404
235.0	9559898.2
240.0	8217362.05965
245.0	8291681.02456
250.0	7649181.58596
255.0	7562875.69123
260.0	6659061.18246
265.0	6563165.74386
270.0	5836757.79649
275.0	5503521.14737
280.0	4973698.84912
285.0	4669230.83158
290.0	4455863.4807
295.0	4168177.16491
300.0	4007552.30526
305.0	3873298.69123
310.0	3861311.7614
315.0	3798979.72632
320.0	5527495.00702
325.0	5445983.88421
330.0	5076786.44561
335.0	7692334.53333
340.0	6217942.16491
345.0	6098072.86667
350.0	5232616.53333
355.0	4964109.30526
