0.0	811836.814035
5.0	1010819.84912
10.0	1046780.6386
15.0	1408785.9193
20.0	1523860.44561
25.0	1598179.41053
30.0	2065669.67368
35.0	1900250.04211
40.0	1950595.14737
45.0	1895455.27018
50.0	2161565.11228
55.0	2214307.60351
60.0	2029708.88421
65.0	2370137.69123
70.0	2602684.12982
75.0	2823243.6386
80.0	2947907.70877
85.0	2959894.6386
90.0	2880780.90175
95.0	2446854.04211
100.0	2072861.83158
105.0	1811546.7614
110.0	1636537.58596
115.0	1878673.56842
120.0	1581397.70877
125.0	1677293.14737
130.0	1725240.86667
135.0	1847507.55088
140.0	2039298.42807
145.0	2214307.60351
150.0	2276639.6386
155.0	2597889.35789
160.0	2219102.37544
165.0	2267050.09474
170.0	1773188.58596
175.0	1543039.53333
180.0	1252955.83158
185.0	1245763.67368
190.0	847797.603509
195.0	648814.568421
200.0	497779.252632
205.0	998832.919298
210.0	869374.077193
215.0	783068.182456
220.0	706351.831579
225.0	732723.077193
230.0	675185.814035
235.0	701557.059649
240.0	653609.340351
245.0	572098.217544
250.0	409075.97193
255.0	564906.059649
260.0	370717.796491
265.0	504971.410526
270.0	401883.814035
275.0	490587.094737
280.0	471408.007018
285.0	399486.42807
290.0	358730.866667
295.0	327564.849123
300.0	315577.919298
305.0	385102.112281
310.0	449831.533333
315.0	531342.65614
320.0	533740.042105
325.0	421062.901754
330.0	651211.954386
335.0	876566.235088
340.0	1001230.30526
345.0	737517.849123
350.0	886155.778947
355.0	893347.936842
