0.0	315577.919298
5.0	687172.74386
10.0	476202.778947
15.0	644019.796491
20.0	823823.74386
25.0	838208.059649
30.0	1113907.44561
35.0	1483104.88421
40.0	1130689.14737
45.0	651211.954386
50.0	1377619.90175
55.0	1207405.49825
60.0	840605.445614
65.0	1101920.51579
70.0	1372825.12982
75.0	2245473.62105
80.0	2041695.81404
85.0	2466033.12982
90.0	2784885.46316
95.0	2636247.53333
100.0	2463635.74386
105.0	2108822.62105
110.0	2154372.95439
115.0	1173842.09474
120.0	1332069.56842
125.0	1041985.86667
130.0	1121099.60351
135.0	1523860.44561
140.0	2185538.97193
145.0	2343766.44561
150.0	1917031.74386
155.0	1801957.21754
160.0	1284121.84912
165.0	1281724.46316
170.0	1001230.30526
175.0	533740.042105
180.0	516958.340351
185.0	989243.375439
190.0	591277.305263
195.0	428255.059649
200.0	368320.410526
205.0	922116.568421
210.0	699159.673684
215.0	1022806.77895
220.0	1315287.86667
225.0	1459131.02456
230.0	1238571.51579
235.0	1224187.2
240.0	790260.340351
245.0	579290.375439
250.0	584085.147368
255.0	270027.585965
260.0	373115.182456
265.0	699159.673684
270.0	632032.866667
275.0	804644.65614
280.0	469010.621053
285.0	507368.796491
290.0	387499.498246
295.0	469010.621053
300.0	476202.778947
305.0	375512.568421
310.0	552919.129825
315.0	617648.550877
320.0	766286.480702
325.0	469010.621053
330.0	667993.65614
335.0	713543.989474
340.0	775876.024561
345.0	703954.445614
350.0	521753.112281
355.0	1003627.69123
