0.0	3175659.37544
5.0	3127711.65614
10.0	2897562.60351
15.0	2566723.34035
20.0	2245473.62105
25.0	2032106.27018
30.0	1852302.32281
35.0	1758804.27018
40.0	1586192.4807
45.0	1406388.53333
50.0	1281724.46316
55.0	1389606.83158
60.0	1444746.70877
65.0	1384812.05965
70.0	1463925.79649
75.0	1562218.62105
80.0	1571808.16491
85.0	1564616.00702
90.0	1598179.41053
95.0	1756406.88421
100.0	1797162.44561
105.0	1758804.27018
110.0	1801957.21754
115.0	1694074.84912
120.0	1653319.28772
125.0	1598179.41053
130.0	1662908.83158
135.0	2063272.28772
140.0	2564325.95439
145.0	3055790.07719
150.0	3614381.00702
155.0	3535267.27018
160.0	3851722.21754
165.0	3985975.83158
170.0	4345583.72632
175.0	3849324.83158
180.0	3964399.35789
185.0	4611693.56842
190.0	6620703.00702
195.0	8294078.41053
200.0	8627315.05965
205.0	8756773.90175
210.0	9775662.93684
215.0	9447221.05965
220.0	10130476.0596
225.0	9859571.44561
230.0	10087323.1123
235.0	9399273.34035
240.0	8799926.84912
245.0	8526624.84912
250.0	8087903.21754
255.0	7476569.79649
260.0	6802904.34035
265.0	6692624.58596
270.0	7793024.74386
275.0	7840972.46316
280.0	8121466.62105
285.0	7594041.70877
290.0	6728585.37544
295.0	6054919.9193
300.0	5501123.7614
305.0	4973698.84912
310.0	5103157.69123
315.0	5700106.79649
320.0	6143623.2
325.0	5918268.9193
330.0	5884705.51579
335.0	5788810.07719
340.0	5422010.02456
345.0	4920956.35789
350.0	4434287.00702
355.0	4041115.70877
