0.0	1773188.58596
5.0	1852302.32281
10.0	2063272.28772
15.0	1960184.69123
20.0	2420482.79649
25.0	1895455.27018
30.0	1485502.27018
35.0	1399196.37544
40.0	1118702.21754
45.0	1308095.70877
50.0	912527.024561
55.0	715941.375439
60.0	811836.814035
65.0	970064.287719
70.0	831015.901754
75.0	850194.989474
80.0	639225.024561
85.0	572098.217544
90.0	656006.726316
95.0	677583.2
100.0	708749.217544
105.0	725530.919298
110.0	780670.796491
115.0	929308.726316
120.0	1020409.39298
125.0	977256.445614
130.0	723133.533333
135.0	1056370.18246
140.0	1293711.39298
145.0	1308095.70877
150.0	1598179.41053
155.0	2216704.98947
160.0	2957497.25263
165.0	3230799.25263
170.0	4762728.88421
175.0	4964109.30526
180.0	5069594.28772
185.0	4829855.69123
190.0	5925461.07719
195.0	8015981.6386
200.0	8953359.55088
205.0	7325534.4807
210.0	7498146.27018
215.0	7610823.41053
220.0	8248528.07719
225.0	7975226.07719
230.0	8205375.12982
235.0	7198473.02456
240.0	7668360.67368
245.0	7066616.79649
250.0	6241916.02456
255.0	5402830.93684
260.0	4666833.44561
265.0	4268867.37544
270.0	5335704.12982
275.0	5088773.37544
280.0	5247000.84912
285.0	5057607.35789
290.0	4659641.28772
295.0	4117832.05965
300.0	3638354.86667
305.0	3027021.44561
310.0	2746527.28772
315.0	4813073.98947
320.0	5704901.56842
325.0	4997672.70877
330.0	4105845.12982
335.0	3326694.69123
340.0	2590697.2
345.0	2070464.44561
350.0	2099233.07719
355.0	1739625.18246
