0.0	3844530.05965
10.0	2667413.55088
20.0	2533159.93684
30.0	2020119.34035
40.0	1590987.25263
50.0	1655716.67368
60.0	1557423.84912
70.0	1545436.9193
80.0	1590987.25263
90.0	1590987.25263
100.0	1828328.46316
110.0	1787572.90175
120.0	1749214.72632
130.0	1701267.00702
140.0	1746817.34035
150.0	2415688.02456
160.0	3866106.53333
170.0	3338681.62105
180.0	3830145.74386
190.0	3906862.09474
200.0	3909259.4807
210.0	6982708.28772
220.0	7656373.74386
230.0	7512530.58596
240.0	7296765.84912
250.0	7639592.04211
260.0	6476859.84912
270.0	5628185.21754
280.0	5031236.11228
290.0	4712383.77895
300.0	3997962.7614
310.0	4422300.07719
320.0	7116961.90175
330.0	5784015.30526
340.0	4324007.25263
350.0	3844530.05965
