0.0	2156770.34035
5.0	2135193.86667
10.0	1964979.46316
15.0	1830725.84912
20.0	1799559.83158
25.0	1686882.69123
30.0	1811546.7614
35.0	1809149.37544
40.0	1825931.07719
45.0	1801957.21754
50.0	1883468.34035
55.0	1902647.42807
60.0	1768393.81404
65.0	1617358.49825
70.0	1540642.14737
75.0	1504681.35789
80.0	1403991.14737
85.0	1526257.83158
90.0	1468720.56842
95.0	1497489.2
100.0	1643729.74386
105.0	1785175.51579
110.0	1746817.34035
115.0	1792367.67368
120.0	1890660.49825
125.0	1787572.90175
130.0	1715651.32281
135.0	1835520.62105
140.0	2080053.98947
145.0	2449251.42807
150.0	3115724.72632
155.0	2842422.72632
160.0	2629055.37544
165.0	2461238.35789
170.0	2629055.37544
175.0	2394111.55088
180.0	2240678.84912
185.0	2255063.16491
190.0	3396218.88421
195.0	3897272.55088
200.0	4570938.00702
205.0	5290153.79649
210.0	5807989.16491
215.0	6575152.67368
220.0	7337521.41053
225.0	8310860.11228
230.0	8507445.7614
235.0	8092697.98947
240.0	8195785.58596
245.0	7783435.2
250.0	7689937.14737
255.0	7277586.7614
260.0	6762148.77895
265.0	6215544.77895
270.0	6649471.6386
275.0	6615908.23509
280.0	6922773.6386
285.0	6517615.41053
290.0	5635377.37544
295.0	4856226.93684
300.0	4189753.6386
305.0	4256880.44561
310.0	4192151.02456
315.0	4894585.11228
320.0	5618595.67368
325.0	5196655.74386
330.0	4906572.04211
335.0	4839445.23509
340.0	4072281.72632
345.0	3487319.55088
350.0	3120519.49825
355.0	2828038.41053
