0.0	1945800.37544
10.0	1818738.9193
20.0	3175659.37544
30.0	2372535.07719
40.0	2341369.05965
50.0	1648524.51579
60.0	1636537.58596
70.0	1511873.51579
80.0	1746817.34035
90.0	2135193.86667
100.0	1605371.56842
110.0	924513.954386
120.0	1324877.41053
130.0	1363235.58596
140.0	1550231.69123
150.0	1569410.77895
160.0	2657824.00702
170.0	4316815.09474
180.0	4899379.88421
190.0	6148417.97193
200.0	3245183.56842
210.0	3273952.2
220.0	2602684.12982
230.0	2156770.34035
240.0	1240968.90175
250.0	406678.585965
260.0	984448.603509
270.0	831015.901754
280.0	754299.550877
290.0	749504.778947
300.0	1360838.2
310.0	1310493.09474
320.0	2665016.16491
330.0	2156770.34035
340.0	3971591.51579
350.0	4211330.11228
