0.0	2199923.28772
10.0	2075259.21754
20.0	2442059.27018
30.0	2787282.84912
40.0	2187936.35789
50.0	1955389.9193
60.0	2259857.93684
70.0	2264652.70877
80.0	1660511.44561
90.0	1780380.74386
100.0	1837918.00702
110.0	2250268.39298
120.0	2439661.88421
130.0	1821136.30526
140.0	3082161.32281
150.0	4017141.84912
160.0	4884995.56842
170.0	5597019.2
180.0	7565273.07719
190.0	15025938.2
200.0	35487627.4105
210.0	35216722.7965
220.0	26272075.7614
230.0	22618459.5509
240.0	15320816.6737
250.0	11681584.7789
260.0	7397456.05965
270.0	5261385.16491
280.0	4537374.60351
290.0	4096255.58596
300.0	3180454.14737
310.0	2708169.11228
320.0	2533159.93684
330.0	3429782.28772
340.0	3408205.81404
350.0	2789680.23509
