#date (JD)	SZA (deg)	Az (deg)	LTST (hrs) 	Ls (deg) 
2455151.14463  , 89.435291656 , 85.4870750149 , 6.11447457794 , 9.83488116625
2455151.16568  , 82.3429154529 , 83.5217544896 , 6.6063362942 , 9.84507576371
2455151.18673  , 75.2791969694 , 81.4205636871 , 7.09819802279 , 9.85527005026
2455151.20779  , 68.256631411 , 79.1066967897 , 7.59005976349 , 9.86546402595
2455151.22884  , 61.2924150167 , 76.4793630812 , 8.08192151628 , 9.87565769083
2455151.24989  , 54.4116029393 , 73.3972362031 , 8.57378328115 , 9.88585104493
2455151.27094  , 47.652682516 , 69.6509976553 , 9.06564505785 , 9.89604408831
2455151.292  , 41.0779790824 , 64.9159320432 , 9.55750684686 , 9.90623682102
2455151.31305  , 34.7940086204 , 58.670178817 , 10.0493686479 , 9.91642924308
2455151.3341  , 28.9922024193 , 50.0679120826 , 10.5412304608 , 9.92662135456
2455151.35515  , 24.026011361 , 37.8364768068 , 11.0330922966 , 9.93681315571
2455151.37621  , 20.5128827136 , 20.6719948304 , 11.5249541338 , 9.94700464614
2455151.39726  , 19.2656444809 , 359.237613673 , 12.016815983 , 9.95719582612
2455151.41831  , 20.6982925666 , 337.998875218 , 12.5086778442 , 9.96738669568
2455151.43936  , 24.3419741862 , 321.206945062 , 13.0005397174 , 9.97757725487
2455151.46042  , 29.3849111146 , 309.285112329 , 13.4924016023 , 9.98776750375
2455151.48147  , 35.2305675389 , 300.889885667 , 13.9842634995 , 9.99795744235
2455151.50252  , 41.5405551765 , 294.77735098 , 14.4761254084 , 10.0081470707
2455151.52358  , 48.1315597633 , 290.129687568 , 14.9679873295 , 10.0183363889
2455151.54463  , 54.9012615652 , 286.442886594 , 15.4598492626 , 10.0285253969
2455151.56568  , 61.7895684504 , 283.402771467 , 15.9517112076 , 10.0387140949
2455151.58673  , 68.7592405749 , 280.806257946 , 16.4435731646 , 10.0489024828
2455151.60779  , 75.7859571118 , 278.515799483 , 16.9354351332 , 10.0590905606
2455151.62884  , 82.8529775873 , 276.432962816 , 17.427297114 , 10.0692783286
2455151.64989  , 89.9481056217 , 274.482444016 , 17.9191591067 , 10.0794657866
