#date (JD)	SZA (deg)	Az (deg)	LTST (hrs) 	Ls (deg) 
2455530.26036  , 85.599448399 , 100.378980153 , 6.69812434138 , 189.741843297
2455530.28141  , 80.5240365208 , 105.745379032 , 7.18986443955 , 189.754044471
2455530.30246  , 75.5839877338 , 111.319088441 , 7.68160450343 , 189.766246052
2455530.32351  , 70.8336355661 , 117.188608848 , 8.17334453301 , 189.77844804
2455530.34457  , 66.3358711053 , 123.444252554 , 8.66508452804 , 189.790650436
2455530.36562  , 62.1643398039 , 130.174695617 , 9.15682448897 , 189.802853239
2455530.38667  , 58.4048254088 , 137.458890944 , 9.64856441534 , 189.81505645
2455530.40772  , 55.1547632639 , 145.351706404 , 10.1403043076 , 189.827260068
2455530.42878  , 52.5193456652 , 153.863151603 , 10.6320441655 , 189.839464094
2455530.44983  , 50.602696575 , 162.935181896 , 11.123783989 , 189.851668527
2455530.47088  , 49.4938968753 , 172.426351815 , 11.6155237782 , 189.863873367
2455530.49193  , 49.2506019647 , 182.118248918 , 12.1072635327 , 189.876078614
2455530.51299  , 49.886176513 , 191.750922816 , 12.5990032531 , 189.888284269
2455530.53404  , 51.3664591561 , 201.076929854 , 13.090742939 , 189.900490331
2455530.55509  , 53.6178633102 , 209.909568033 , 13.5824826012 , 189.912696801
2455530.57614  , 56.5426650204 , 218.145440212 , 14.0742222181 , 189.924903677
2455530.5972  , 60.0348828501 , 225.75955137 , 14.5659618007 , 189.937110961
2455530.61825  , 63.9920837951 , 232.784796738 , 15.0577013489 , 189.949318652
2455530.6393  , 68.321865223 , 239.288972336 , 15.5494408626 , 189.96152675
2455530.66036  , 72.9440217831 , 245.356688418 , 16.0411803418 , 189.973735255
2455530.68141  , 77.790035181 , 251.077966397 , 16.5329197863 , 189.985944167
2455530.70246  , 82.80123263 , 256.542449302 , 17.0246591966 , 189.998153486
2455530.72351  , 87.9264400294 , 261.837467751 , 17.5163985721 , 190.010363212
