#date (JD)	SZA (deg)	Az (deg)	LTST (hrs) 	Ls (deg) 
2455374.15999  , 86.1172090909 , 50.1759444759 , 8.20730812359 , 109.922666227
2455374.18105  , 82.2772008532 , 44.5979770811 , 8.6990976675 , 109.932278312
2455374.2021  , 78.8081653724 , 38.7296105054 , 9.19088721279 , 109.941890599
2455374.22315  , 75.7667827075 , 32.5538639081 , 9.68267677018 , 109.95150309
2455374.2442  , 73.2109987285 , 26.071874212 , 10.1744663182 , 109.961115784
2455374.26526  , 71.1967686535 , 19.3071832296 , 10.6662558677 , 109.970728681
2455374.28631  , 69.773724185 , 12.3082656759 , 11.1580454186 , 109.980341782
2455374.30736  , 68.9802972391 , 5.14757259521 , 11.6498349706 , 109.989955086
2455374.32842  , 68.8392495999 , 357.915960317 , 12.1416245242 , 109.999568593
2455374.34947  , 69.3547316026 , 350.712838335 , 12.6334140791 , 110.009182304
2455374.37052  , 70.5117215994 , 343.634126069 , 13.1252036355 , 110.018796219
2455374.39157  , 72.2780178204 , 336.761117841 , 13.6169931934 , 110.028410338
2455374.41263  , 74.6081859136 , 330.15292879 , 14.1087827525 , 110.03802466
2455374.43368  , 77.4483956302 , 323.843629786 , 14.6005723132 , 110.047639185
2455374.45473  , 80.7410782042 , 317.843478666 , 15.0923618751 , 110.057253915
2455374.47578  , 84.4286803076 , 312.142664823 , 15.5841514386 , 110.066868848
2455374.49684  , 88.4562271974 , 306.715879084 , 16.0759410036 , 110.076483986
